Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_33_113,VGND,li1,59.3400,103.3600,0.000215
FILLER_33_96,VGND,li1,49.9100,103.3600,0.000171
FILLER_33_92,VGND,li1,48.7600,103.3600,0.000171
FILLER_33_84,VGND,li1,44.3900,103.3600,0.000149
FILLER_33_72,VGND,li1,39.1000,103.3600,0.000122
FILLER_33_57,VGND,li1,32.2000,103.3600,0.000092
FILLER_33_55,VGND,li1,31.0500,103.3600,0.000080
FILLER_33_51,VGND,li1,29.9000,103.3600,0.000080
FILLER_33_39,VGND,li1,26.2200,103.3600,0.000054
FILLER_33_27,VGND,li1,20.7000,103.3600,0.000054
FILLER_33_15,VGND,li1,15.1800,103.3600,0.000054
FILLER_33_3,VGND,li1,9.6600,103.3600,0.000054
FILLER_32_281,VGND,li1,135.4700,97.9200,0.000461
FILLER_32_253,VGND,li1,122.8200,97.9200,0.000455
FILLER_32_244,VGND,li1,119.6000,97.9200,0.000453
FILLER_32_225,VGND,li1,109.9400,97.9200,0.000440
FILLER_32_213,VGND,li1,106.2600,97.9200,0.000435
FILLER_32_193,VGND,li1,94.9900,97.9200,0.000411
FILLER_32_184,VGND,li1,91.5400,97.9200,0.000407
FILLER_32_161,VGND,li1,79.8100,97.9200,0.000371
FILLER_32_141,VGND,li1,70.6100,97.9200,0.000336
FILLER_32_138,VGND,li1,69.4600,97.9200,0.000329
FILLER_32_119,VGND,li1,60.7200,97.9200,0.000293
FILLER_32_85,VGND,li1,44.8500,97.9200,0.000205
FILLER_32_71,VGND,li1,38.4100,97.9200,0.000168
FILLER_32_53,VGND,li1,30.3600,97.9200,0.000105
FILLER_32_41,VGND,li1,27.1400,97.9200,0.000090
FILLER_32_29,VGND,li1,21.6200,97.9200,0.000076
FILLER_32_27,VGND,li1,18.1700,97.9200,0.000076
FILLER_32_15,VGND,li1,15.1800,97.9200,0.000076
FILLER_32_3,VGND,li1,9.6600,97.9200,0.000076
FILLER_31_279,VGND,li1,134.0900,97.9200,0.000461
FILLER_31_249,VGND,li1,120.9800,97.9200,0.000453
FILLER_31_225,VGND,li1,110.4000,97.9200,0.000440
FILLER_31_216,VGND,li1,106.7200,97.9200,0.000435
FILLER_31_181,VGND,li1,89.4700,97.9200,0.000399
FILLER_31_167,VGND,li1,82.5700,97.9200,0.000378
FILLER_31_150,VGND,li1,74.7500,97.9200,0.000348
FILLER_31_137,VGND,li1,68.7700,97.9200,0.000329
FILLER_31_113,VGND,li1,57.9600,97.9200,0.000274
FILLER_31_111,VGND,li1,56.8100,97.9200,0.000274
FILLER_31_91,VGND,li1,48.0700,97.9200,0.000217
FILLER_31_86,VGND,li1,45.3100,97.9200,0.000205
FILLER_31_72,VGND,li1,39.1000,97.9200,0.000168
FILLER_31_51,VGND,li1,29.2100,97.9200,0.000105
FILLER_31_27,VGND,li1,18.1700,97.9200,0.000076
FILLER_31_15,VGND,li1,15.1800,97.9200,0.000076
FILLER_31_3,VGND,li1,9.6600,97.9200,0.000076
FILLER_30_279,VGND,li1,134.0900,92.4800,0.000755
FILLER_30_253,VGND,li1,123.7400,92.4800,0.000748
FILLER_30_251,VGND,li1,121.2100,92.4800,0.000745
FILLER_30_221,VGND,li1,107.6400,92.4800,0.000720
FILLER_30_195,VGND,li1,95.4500,92.4800,0.000688
FILLER_30_191,VGND,li1,94.3000,92.4800,0.000688
FILLER_30_164,VGND,li1,81.6500,92.4800,0.000625
FILLER_30_149,VGND,li1,74.7500,92.4800,0.000587
FILLER_30_120,VGND,li1,62.5600,92.4800,0.000506
FILLER_30_108,VGND,li1,57.9600,92.4800,0.000461
FILLER_30_85,VGND,li1,45.0800,92.4800,0.000355
FILLER_30_82,VGND,li1,43.7000,92.4800,0.000355
FILLER_30_61,VGND,li1,33.8100,92.4800,0.000247
FILLER_30_57,VGND,li1,32.6600,92.4800,0.000225
FILLER_30_27,VGND,li1,18.1700,92.4800,0.000128
FILLER_30_15,VGND,li1,15.1800,92.4800,0.000128
FILLER_30_3,VGND,li1,9.6600,92.4800,0.000128
FILLER_29_277,VGND,li1,133.6300,92.4800,0.000755
FILLER_29_257,VGND,li1,125.5800,92.4800,0.000750
FILLER_29_219,VGND,li1,106.4900,92.4800,0.000720
FILLER_29_213,VGND,li1,104.8800,92.4800,0.000715
FILLER_29_189,VGND,li1,92.9200,92.4800,0.000681
FILLER_29_155,VGND,li1,77.5100,92.4800,0.000607
FILLER_29_149,VGND,li1,74.2900,92.4800,0.000587
FILLER_29_136,VGND,li1,68.3100,92.4800,0.000548
FILLER_29_125,VGND,li1,63.9400,92.4800,0.000506
FILLER_29_113,VGND,li1,60.2600,92.4800,0.000489
FILLER_29_110,VGND,li1,56.5800,92.4800,0.000461
FILLER_29_92,VGND,li1,48.0700,92.4800,0.000380
FILLER_29_31,VGND,li1,20.0100,92.4800,0.000128
FILLER_29_27,VGND,li1,18.8600,92.4800,0.000128
FILLER_29_15,VGND,li1,15.1800,92.4800,0.000128
FILLER_29_3,VGND,li1,9.6600,92.4800,0.000128
FILLER_28_283,VGND,li1,135.9300,87.0400,0.000361
FILLER_28_277,VGND,li1,134.3200,87.0400,0.000361
FILLER_28_265,VGND,li1,130.1800,87.0400,0.000361
FILLER_28_250,VGND,li1,120.9800,87.0400,0.000360
FILLER_28_209,VGND,li1,102.3500,87.0400,0.000342
FILLER_28_201,VGND,li1,99.8200,87.0400,0.000338
FILLER_28_187,VGND,li1,92.2300,87.0400,0.000326
