Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_24_137,VPWR,li1,70.1500,78.5730,1.799712
TAP_TAPCELL_ROW_24_136,VPWR,li1,44.3900,78.5730,1.799737
TAP_TAPCELL_ROW_24_135,VPWR,li1,18.6300,78.5730,1.799895
TAP_TAPCELL_ROW_23_134,VPWR,li1,83.0300,73.7460,1.799649
TAP_TAPCELL_ROW_23_133,VPWR,li1,57.2700,73.7460,1.799687
TAP_TAPCELL_ROW_23_132,VPWR,li1,31.5100,73.7460,1.799805
TAP_TAPCELL_ROW_22_131,VPWR,li1,70.1500,73.1330,1.799649
TAP_TAPCELL_ROW_22_130,VPWR,li1,44.3900,73.1330,1.799736
TAP_TAPCELL_ROW_22_129,VPWR,li1,18.6300,73.1330,1.799877
TAP_TAPCELL_ROW_21_128,VPWR,li1,83.0300,68.3060,1.799554
TAP_TAPCELL_ROW_21_127,VPWR,li1,57.2700,68.3060,1.799621
TAP_TAPCELL_ROW_21_126,VPWR,li1,31.5100,68.3060,1.799792
TAP_TAPCELL_ROW_20_125,VPWR,li1,70.1500,67.6930,1.799573
TAP_TAPCELL_ROW_20_124,VPWR,li1,44.3900,67.6930,1.799694
TAP_TAPCELL_ROW_20_123,VPWR,li1,18.6300,67.6930,1.799891
TAP_TAPCELL_ROW_19_122,VPWR,li1,83.0300,62.8660,1.799114
TAP_TAPCELL_ROW_19_121,VPWR,li1,57.2700,62.8660,1.799237
TAP_TAPCELL_ROW_19_120,VPWR,li1,31.5100,62.8660,1.799625
TAP_TAPCELL_ROW_18_119,VPWR,li1,70.1500,62.2530,1.799126
TAP_TAPCELL_ROW_18_118,VPWR,li1,44.3900,62.2530,1.799389
TAP_TAPCELL_ROW_18_117,VPWR,li1,18.6300,62.2530,1.799806
TAP_TAPCELL_ROW_17_116,VPWR,li1,83.0300,57.4260,1.799101
TAP_TAPCELL_ROW_17_115,VPWR,li1,57.2700,57.4260,1.799174
TAP_TAPCELL_ROW_17_114,VPWR,li1,31.5100,57.4260,1.799533
TAP_TAPCELL_ROW_16_113,VPWR,li1,70.1500,56.8130,1.799118
TAP_TAPCELL_ROW_16_112,VPWR,li1,44.3900,56.8130,1.799351
TAP_TAPCELL_ROW_16_111,VPWR,li1,18.6300,56.8130,1.799752
TAP_TAPCELL_ROW_15_110,VPWR,li1,83.0300,51.9860,1.799240
TAP_TAPCELL_ROW_15_109,VPWR,li1,57.2700,51.9860,1.799395
TAP_TAPCELL_ROW_15_108,VPWR,li1,31.5100,51.9860,1.799694
TAP_TAPCELL_ROW_14_107,VPWR,li1,70.1500,51.3730,1.799290
TAP_TAPCELL_ROW_14_106,VPWR,li1,44.3900,51.3730,1.799546
TAP_TAPCELL_ROW_14_105,VPWR,li1,18.6300,51.3730,1.799830
TAP_TAPCELL_ROW_13_104,VPWR,li1,83.0300,46.5460,1.798538
TAP_TAPCELL_ROW_13_103,VPWR,li1,57.2700,46.5460,1.798766
TAP_TAPCELL_ROW_13_102,VPWR,li1,31.5100,46.5460,1.799353
TAP_TAPCELL_ROW_12_101,VPWR,li1,70.1500,45.9330,1.798618
TAP_TAPCELL_ROW_12_100,VPWR,li1,44.3900,45.9330,1.798998
TAP_TAPCELL_ROW_12_99,VPWR,li1,18.6300,45.9330,1.799649
TAP_TAPCELL_ROW_11_98,VPWR,li1,83.0300,41.1060,1.799241
TAP_TAPCELL_ROW_11_97,VPWR,li1,57.2700,41.1060,1.799341
TAP_TAPCELL_ROW_11_96,VPWR,li1,31.5100,41.1060,1.799580
TAP_TAPCELL_ROW_10_95,VPWR,li1,70.1500,40.4930,1.799264
TAP_TAPCELL_ROW_10_94,VPWR,li1,44.3900,40.4930,1.799448
TAP_TAPCELL_ROW_10_93,VPWR,li1,18.6300,40.4930,1.799764
TAP_TAPCELL_ROW_9_92,VPWR,li1,83.0300,35.6660,1.799039
TAP_TAPCELL_ROW_9_91,VPWR,li1,57.2700,35.6660,1.799122
TAP_TAPCELL_ROW_9_90,VPWR,li1,31.5100,35.6660,1.799553
TAP_TAPCELL_ROW_8_89,VPWR,li1,70.1500,35.0530,1.799043
TAP_TAPCELL_ROW_8_88,VPWR,li1,44.3900,35.0530,1.799322
TAP_TAPCELL_ROW_8_87,VPWR,li1,18.6300,35.0530,1.799753
TAP_TAPCELL_ROW_7_86,VPWR,li1,83.0300,30.2260,1.799340
TAP_TAPCELL_ROW_7_85,VPWR,li1,57.2700,30.2260,1.799377
TAP_TAPCELL_ROW_7_84,VPWR,li1,31.5100,30.2260,1.799628
TAP_TAPCELL_ROW_6_83,VPWR,li1,70.1500,29.6130,1.799342
TAP_TAPCELL_ROW_6_82,VPWR,li1,44.3900,29.6130,1.799468
TAP_TAPCELL_ROW_6_81,VPWR,li1,18.6300,29.6130,1.799802
TAP_TAPCELL_ROW_5_80,VPWR,li1,83.0300,24.7860,1.799582
TAP_TAPCELL_ROW_5_79,VPWR,li1,57.2700,24.7860,1.799624
TAP_TAPCELL_ROW_5_78,VPWR,li1,31.5100,24.7860,1.799808
TAP_TAPCELL_ROW_4_77,VPWR,li1,70.1500,24.1730,1.799582
TAP_TAPCELL_ROW_4_76,VPWR,li1,44.3900,24.1730,1.799711
TAP_TAPCELL_ROW_4_75,VPWR,li1,18.6300,24.1730,1.799904
TAP_TAPCELL_ROW_3_74,VPWR,li1,83.0300,19.3460,1.799526
TAP_TAPCELL_ROW_3_73,VPWR,li1,57.2700,19.3460,1.799563
TAP_TAPCELL_ROW_3_72,VPWR,li1,31.5100,19.3460,1.799742
TAP_TAPCELL_ROW_2_71,VPWR,li1,70.1500,18.7330,1.799532
TAP_TAPCELL_ROW_2_70,VPWR,li1,44.3900,18.7330,1.799642
TAP_TAPCELL_ROW_2_69,VPWR,li1,18.6300,18.7330,1.799852
TAP_TAPCELL_ROW_1_68,VPWR,li1,83.0300,13.9060,1.799593
TAP_TAPCELL_ROW_1_67,VPWR,li1,57.2700,13.9060,1.799605
TAP_TAPCELL_ROW_1_66,VPWR,li1,31.5100,13.9060,1.799762
TAP_TAPCELL_ROW_0_65,VPWR,li1,83.0300,13.2930,1.799593
TAP_TAPCELL_ROW_0_64,VPWR,li1,70.1500,13.2930,1.799593
TAP_TAPCELL_ROW_0_63,VPWR,li1,57.2700,13.2930,1.799605
TAP_TAPCELL_ROW_0_62,VPWR,li1,44.3900,13.2930,1.799639
TAP_TAPCELL_ROW_0_61,VPWR,li1,31.5100,13.2930,1.799762
TAP_TAPCELL_ROW_0_60,VPWR,li1,18.6300,13.2930,1.799876
PHY_EDGE_ROW_29_Left_59,VPWR,li1,6.2100,89.7600,1.799980
PHY_EDGE_ROW_28_Left_58,VPWR,li1,6.2100,89.7600,1.799980
PHY_EDGE_ROW_27_Left_57,VPWR,li1,6.2100,84.3200,1.799999
PHY_EDGE_ROW_26_Left_56,VPWR,li1,6.2100,84.3200,1.799999
PHY_EDGE_ROW_25_Left_55,VPWR,li1,6.2100,78.8800,1.799894
PHY_EDGE_ROW_24_Left_54,VPWR,li1,6.2100,78.8800,1.799894
PHY_EDGE_ROW_23_Left_53,VPWR,li1,6.2100,73.4400,1.799866
PHY_EDGE_ROW_22_Left_52,VPWR,li1,6.2100,73.4400,1.799866
PHY_EDGE_ROW_21_Left_51,VPWR,li1,6.2100,68.0000,1.799885
PHY_EDGE_ROW_20_Left_50,VPWR,li1,6.2100,68.0000,1.799885
PHY_EDGE_ROW_19_Left_49,VPWR,li1,6.2100,62.5600,1.799796
PHY_EDGE_ROW_18_Left_48,VPWR,li1,6.2100,62.5600,1.799796
PHY_EDGE_ROW_17_Left_47,VPWR,li1,6.2100,57.1200,1.799751
PHY_EDGE_ROW_16_Left_46,VPWR,li1,6.2100,57.1200,1.799751
PHY_EDGE_ROW_15_Left_45,VPWR,li1,6.2100,51.6800,1.799821
PHY_EDGE_ROW_14_Left_44,VPWR,li1,6.2100,51.6800,1.799821
PHY_EDGE_ROW_13_Left_43,VPWR,li1,6.2100,46.2400,1.799640
PHY_EDGE_ROW_12_Left_42,VPWR,li1,6.2100,46.2400,1.799640
PHY_EDGE_ROW_11_Left_41,VPWR,li1,6.2100,40.8000,1.799755
PHY_EDGE_ROW_10_Left_40,VPWR,li1,6.2100,40.8000,1.799755
PHY_EDGE_ROW_9_Left_39,VPWR,li1,6.2100,35.3600,1.799744
PHY_EDGE_ROW_8_Left_38,VPWR,li1,6.2100,35.3600,1.799744
PHY_EDGE_ROW_7_Left_37,VPWR,li1,6.2100,29.9200,1.799802
PHY_EDGE_ROW_6_Left_36,VPWR,li1,6.2100,29.9200,1.799802
PHY_EDGE_ROW_5_Left_35,VPWR,li1,6.2100,24.4800,1.799904
PHY_EDGE_ROW_4_Left_34,VPWR,li1,6.2100,24.4800,1.799904
PHY_EDGE_ROW_3_Left_33,VPWR,li1,6.2100,19.0400,1.799844
PHY_EDGE_ROW_2_Left_32,VPWR,li1,6.2100,19.0400,1.799844
PHY_EDGE_ROW_1_Left_31,VPWR,li1,6.2100,13.6000,1.799876
PHY_EDGE_ROW_0_Left_30,VPWR,li1,6.2100,13.6000,1.799876
PHY_EDGE_ROW_29_Right_29,VPWR,li1,88.0900,89.7600,1.799924
PHY_EDGE_ROW_28_Right_28,VPWR,li1,88.0900,89.7600,1.799924
PHY_EDGE_ROW_27_Right_27,VPWR,li1,88.0900,84.3200,1.800000
PHY_EDGE_ROW_26_Right_26,VPWR,li1,88.0900,84.3200,1.800000
PHY_EDGE_ROW_25_Right_25,VPWR,li1,88.0900,78.8800,1.799712
PHY_EDGE_ROW_24_Right_24,VPWR,li1,88.0900,78.8800,1.799712
PHY_EDGE_ROW_23_Right_23,VPWR,li1,88.0900,73.4400,1.799649
PHY_EDGE_ROW_22_Right_22,VPWR,li1,88.0900,73.4400,1.799649
PHY_EDGE_ROW_21_Right_21,VPWR,li1,88.0900,68.0000,1.799551
PHY_EDGE_ROW_20_Right_20,VPWR,li1,88.0900,68.0000,1.799551
PHY_EDGE_ROW_19_Right_19,VPWR,li1,88.0900,62.5600,1.799114
PHY_EDGE_ROW_18_Right_18,VPWR,li1,88.0900,62.5600,1.799114
PHY_EDGE_ROW_17_Right_17,VPWR,li1,88.0900,57.1200,1.799099
PHY_EDGE_ROW_16_Right_16,VPWR,li1,88.0900,57.1200,1.799099
PHY_EDGE_ROW_15_Right_15,VPWR,li1,88.0900,51.6800,1.799238
PHY_EDGE_ROW_14_Right_14,VPWR,li1,88.0900,51.6800,1.799238
PHY_EDGE_ROW_13_Right_13,VPWR,li1,88.0900,46.2400,1.798531
PHY_EDGE_ROW_12_Right_12,VPWR,li1,88.0900,46.2400,1.798531
PHY_EDGE_ROW_11_Right_11,VPWR,li1,88.0900,40.8000,1.799241
PHY_EDGE_ROW_10_Right_10,VPWR,li1,88.0900,40.8000,1.799241
PHY_EDGE_ROW_9_Right_9,VPWR,li1,88.0900,35.3600,1.799039
PHY_EDGE_ROW_8_Right_8,VPWR,li1,88.0900,35.3600,1.799039
PHY_EDGE_ROW_7_Right_7,VPWR,li1,88.0900,29.9200,1.799340
PHY_EDGE_ROW_6_Right_6,VPWR,li1,88.0900,29.9200,1.799340
PHY_EDGE_ROW_5_Right_5,VPWR,li1,88.0900,24.4800,1.799582
PHY_EDGE_ROW_4_Right_4,VPWR,li1,88.0900,24.4800,1.799582
PHY_EDGE_ROW_3_Right_3,VPWR,li1,88.0900,19.0400,1.799526
PHY_EDGE_ROW_2_Right_2,VPWR,li1,88.0900,19.0400,1.799526
PHY_EDGE_ROW_1_Right_1,VPWR,li1,88.0900,13.6000,1.799593
PHY_EDGE_ROW_0_Right_0,VPWR,li1,88.0900,13.6000,1.799593
_340_,VPWR,li1,57.7300,89.7600,1.799924
_339_,VPWR,li1,84.8700,51.6800,1.799239
_302_,VPWR,li1,55.2000,62.5600,1.799255
_301_,VPWR,li1,65.3200,73.4400,1.799652
_300_,VPWR,li1,62.1000,46.2400,1.798696
_299_,VPWR,li1,75.4400,40.8000,1.799243
_298_,VPWR,li1,11.9600,46.2400,1.799640
_297_,VPWR,li1,11.5000,40.8000,1.799755
_296_,VPWR,li1,11.5000,51.6800,1.799821
_295_,VPWR,li1,17.9400,51.6800,1.799830
_294_,VPWR,li1,11.5000,62.5600,1.799796
_293_,VPWR,li1,11.5000,78.8800,1.799894
_292_,VPWR,li1,11.5000,73.4400,1.799867
_291_,VPWR,li1,11.5000,68.0000,1.799888
_290_,VPWR,li1,55.2000,19.0400,1.799569
_289_,VPWR,li1,64.4000,19.0400,1.799542
_288_,VPWR,li1,74.9800,19.0400,1.799526
_287_,VPWR,li1,66.2400,13.6000,1.799593
_286_,VPWR,li1,18.8600,78.8800,1.799895
_285_,VPWR,li1,74.5200,35.3600,1.799039
_284_,VPWR,li1,68.0800,73.4400,1.799649
